OBR;10168 CUSTO;01.07.02;C00422;I19780;LAGOS / REPRESAS;
OBR;10169 CUSTO;01.07.03;C00423;;COMUNICACAO VISUAL;
OBR;10170 CUSTO;01.07.03;C00423;I19781;COMUNICACAO VISUAL;
OBR;10171 CUSTO;01.07.04;C00424;;ILUMINACAO DECORATIVA;
OBR;10172 CUSTO;01.07.04;C00424;I19782;ILUMINACAO DECORATIVA;
OBR;10173 CUSTO;01.07.05;C00425;;OBRAS PARA COMPENSACOES;
OBR;10174 CUSTO;01.07.05;C00425;I19783;OBRAS PARA COMPENSACOES;
OBR;10175 CUSTO;01.07.06;C00413;;CICLOVIA;
OBR;10176 CUSTO;01.07.06;C00413;I19771;CICLOVIA;
OBR;10177 CUSTO;01.07.07;C00417;;PASSEIO PUBLICO;
OBR;10178 CUSTO;01.07.07;C00417;I19775;PASSEIO PUBLICO;
OBR;10178 CUSTO;01.07.08;C00400;;PRACA;
OBR;10178 CUSTO;01.07.08;C00400;I19758;PRACA;
OBR;10179 CUSTO;1,08;-1;-1;SERVICOS ENTREGA DE OBRA;
OBR;10180 CUSTO;01.08.01;C00435;;MARCACAO DE LOTES PARA ENTREGA;
OBR;10181 CUSTO;01.08.01;C00435;I19793;MARCACAO DE LOTES PARA ENTREGA;
OBR;10182 CUSTO;01.08.02;C00436;;MOVIMENTACAO DE TERRA EM LOTES;
OBR;10183 CUSTO;01.08.02;C00436;I19794;MOVIMENTACAO DE TERRA EM LOTES;
OBR;10184 CUSTO;01.08.03;C00438;;CONSULTORIAS PARA ENTREGA;
OBR;10185 CUSTO;01.08.03;C00438;I19796;CONSULTORIAS PARA ENTREGA;
OBR;10186 CUSTO;01.08.04;C00439;;SERVICOS EVENTUAIS / ROCAGEM;
OBR;10187 CUSTO;01.08.04;C00439;I19797;SERVICOS EVENTUAIS / ROCAGEM;
OBR;10188 CUSTO;2;-1;-1;ADMINISTRACAO DE OBRA (CONSTRUTORA);
OBR;10189 CUSTO;2,01;C00446;;TAXA DE ADMINISTRACAO DE OBRA (CONSTRUTORA);
OBR;10190 CUSTO;2,01;C00446;I19804;TAXA DE ADMINISTRACAO DE OBRA (CONSTRUTORA);
OBR;10191 CUSTO;3;-1;-1;CUSTO OBRA MASTERPLAN PARA A SPE;
OBR;10192 CUSTO;3,01;C00447;;CUSTO OBRA MASTERPLAN PARA A SPE;
OBR;10193 CUSTO;3,01;C00447;I19805;CUSTO OBRA MASTERPLAN PARA A SPE;
